Projeto;Tipo de Serviço;Data Prog.;Status;Intervenção;PowerON;Equipamento;Horário Início;Horário Fim;Parceira;Região;Latitude;Longitude;Link Google Maps URL;Link My Maps URL
DAC/A.NOR.26.00591;Alteração de Carga;05/08/2026;Liberado para Execução;FI;16543321;257ET023753;10:00;14:00;Conecta Obras (Área 4 e 5) NEC;NOR;-23.58197859;-46.61157731;https://www.google.com/maps/search/?api=1&query=-23.58197859,-46.61157731;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.NOR.25.06465;Reforma de Rede Secundária;05/08/2026;Liberado para Execução;FI;16543663;351ET142211;10:00;14:00;ZZOUT-Conecta Área 4 (Contrato Antigo);NOR;-23.41571909;-46.75167258;https://www.google.com/maps/search/?api=1&query=-23.41571909,-46.75167258;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.NOR.25.06466;Reforma de Rede Secundária;05/08/2026;Liberado para Execução;FI;16543498;351ET015957;10:00;14:00;ZZOUT-Conecta Área 4 (Contrato Antigo);NOR;-23.40361496;-46.75108264;https://www.google.com/maps/search/?api=1&query=-23.40361496,-46.75108264;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.NOR.25.07521;Segurança Operativa;05/08/2026;Liberado para Execução;FI;16543090;251ET025297;10:00;14:00;Conecta Obras (Área 4 e 5) NEC;NOR;-23.6219076;-46.6366903;https://www.google.com/maps/search/?api=1&query=-23.6219076,-46.6366903;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.NOR.26.01952;Reforma de Rede Secundária;05/08/2026;Liberado para Execução;FI;16543663;351ET142211;10:00;14:00;ZZOUT-Conecta Área 4 (Contrato Antigo);NOR;-23.41571909;-46.75167258;https://www.google.com/maps/search/?api=1&query=-23.41571909,-46.75167258;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.NOR.26.02622;Reforma de Rede Secundária;05/08/2026;Liberado para Execução;FI;16543498;351ET015957;10:00;14:00;ZZOUT-Conecta Área 4 (Contrato Antigo);NOR;-23.40361496;-46.75108264;https://www.google.com/maps/search/?api=1&query=-23.40361496,-46.75108264;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.25.01124;Ligação Nova;06/08/2026;Liberado para Documentação;PIE;nan;353ET052950;00:30;04:30;Start Engenharia (Área 8B, 9  e 11) NEC;LES;-23.5701906;-46.51188024;https://www.google.com/maps/search/?api=1&query=-23.5701906,-46.51188024;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.26.00339;Ligação Nova BT  Universalização;06/08/2026;Liberado para Execução;FI;16548857;356ET018899;10:00;13:00;Start Engenharia (Área 8B, 9  e 11) NEC;LES;-23.62309925;-46.41880424;https://www.google.com/maps/search/?api=1&query=-23.62309925,-46.41880424;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.26.00800;Ligação Provisória;06/08/2026;Liberado para Documentação;PIE;nan;356ET023630;10:00;14:00;Start Engenharia (Área 8B, 9  e 11) NEC;LES;-23.63639626;-46.47129411;https://www.google.com/maps/search/?api=1&query=-23.63639626,-46.47129411;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.26.00807;Ligação Nova;06/08/2026;Liberado para Documentação;PIE;nan;353ET005798;10:00;14:00;Start Engenharia (Área 8B, 9  e 11) NEC;LES;-23.51922813;-46.54193914;https://www.google.com/maps/search/?api=1&query=-23.51922813,-46.54193914;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.21.24623;Rede Compacta;06/08/2026;Liberado para Documentação;PIE;nan;356ET166792;10:00;14:00;Engelmig (Área 11) NEC e UPS;LES;-23.61087582;-46.4342712;https://www.google.com/maps/search/?api=1&query=-23.61087582,-46.4342712;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.24.07657;Segurança Operativa;06/08/2026;Liberado para Documentação;PIE;nan;010ET059232;10:00;14:00;Start Engenharia (Área 8B, 9  e 11) NEC;LES;-23.65143237;-46.55635828;https://www.google.com/maps/search/?api=1&query=-23.65143237,-46.55635828;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.NOR.26.02115;Rede Compacta;06/08/2026;Liberado para Documentação;FI;nan;351ET143530;10:30;14:30;Conecta Elicord NEC;NOR;-23.43851769;-46.80197264;https://www.google.com/maps/search/?api=1&query=-23.43851769,-46.80197264;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.NOR.26.02190;Rede Compacta;06/08/2026;Liberado para Documentação;FI;nan;351ET143530;10:30;14:30;Conecta Elicord NEC;NOR;-23.43851769;-46.80197264;https://www.google.com/maps/search/?api=1&query=-23.43851769,-46.80197264;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.NOR.26.02191;Rede Compacta;06/08/2026;Liberado para Documentação;FI;nan;351ET143530;10:30;14:30;Conecta Elicord NEC;NOR;-23.43851769;-46.80197264;https://www.google.com/maps/search/?api=1&query=-23.43851769,-46.80197264;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.NOR.26.02195;Rede Compacta;06/08/2026;Liberado para Documentação;FI;nan;351ET143530;10:30;14:30;Conecta Elicord NEC;NOR;-23.43851769;-46.80197264;https://www.google.com/maps/search/?api=1&query=-23.43851769,-46.80197264;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.NOR.26.02468;Rede Compacta;06/08/2026;Liberado para Documentação;FI;nan;351ET143530;10:30;14:30;Conecta Elicord NEC;NOR;-23.43851769;-46.80197264;https://www.google.com/maps/search/?api=1&query=-23.43851769,-46.80197264;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.NOR.26.02502;Rede Compacta;06/08/2026;Liberado para Documentação;FI;nan;351ET143530;10:30;14:30;Conecta Elicord NEC;NOR;-23.43851769;-46.80197264;https://www.google.com/maps/search/?api=1&query=-23.43851769,-46.80197264;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.ABC.26.00358;Alteração de Carga;07/08/2026;Liberado para Execução;FI;16549018;010ET087097;10:00;14:00;Start Engenharia (Área 8B, 9  e 11) NEC;ABC;-23.67660201;-46.51334735;https://www.google.com/maps/search/?api=1&query=-23.67660201,-46.51334735;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.25.00354;Ligação Nova;07/08/2026;Liberado para Execução;FI;16549982;356ET020460;10:00;14:00;Start Engenharia (Área 8B, 9  e 11) NEC;LES;-23.53522221;-46.41517928;https://www.google.com/maps/search/?api=1&query=-23.53522221,-46.41517928;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.26.00778;Ligação Nova;07/08/2026;Liberado para Documentação;BRA;nan;355ET004919;08:00;17:00;Conecta Obras Extras (Área 8B, 9 e 11) NEC;LES;-23.58103455;-46.55731089;https://www.google.com/maps/search/?api=1&query=-23.58103455,-46.55731089;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.26.00865;Ligação Provisória;07/08/2026;Liberado para Execução;FI;16549999;356ET161729;00:30;04:30;Start Engenharia (Área 8B, 9  e 11) NEC;LES;-23.60625212;-46.46522505;https://www.google.com/maps/search/?api=1&query=-23.60625212,-46.46522505;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.24.04961;Rede Compacta;07/08/2026;Liberado para Documentação;BRA;nan;353ET013232;09:00;16:00;Start Engenharia (Área 8B, 9  e 11) NEC;LES;-23.55811104;-46.53182436;https://www.google.com/maps/search/?api=1&query=-23.55811104,-46.53182436;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.24.04962;Rede Compacta;07/08/2026;Liberado para Documentação;BRA;nan;353ET013232;09:00;16:00;ZZOUT-Start Área 8B+11 (Contrato Antigo);LES;-23.55811104;-46.53182436;https://www.google.com/maps/search/?api=1&query=-23.55811104,-46.53182436;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.26.01011;Rede Compacta;07/08/2026;Liberado para Documentação;PIE;nan;356ET166613;10:00;14:00;Engelmig (Área 11) NEC e UPS;LES;-23.59609028;-46.41790899;https://www.google.com/maps/search/?api=1&query=-23.59609028,-46.41790899;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.26.01023;Rede Compacta;07/08/2026;Liberado para Documentação;PIE;nan;356ET166613;10:00;14:00;Engelmig (Área 11) NEC e UPS;LES;-23.59609028;-46.41790899;https://www.google.com/maps/search/?api=1&query=-23.59609028,-46.41790899;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.26.01024;Rede Compacta;07/08/2026;Liberado para Documentação;PIE;nan;356ET166613;10:00;14:00;Engelmig (Área 11) NEC e UPS;LES;-23.59609028;-46.41790899;https://www.google.com/maps/search/?api=1&query=-23.59609028,-46.41790899;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.25.00897;Migração para Média Tensão;07/08/2026;Liberado para Execução;FI;16549091;151ET085689;10:00;14:00;Conecta Obras (Área 4 e 5) NEC;NOR;-23.5623552;-46.66548665;https://www.google.com/maps/search/?api=1&query=-23.5623552,-46.66548665;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.25.00927;Ligação Nova;07/08/2026;Liberado para Documentação;BRA;nan;251ET037835;09:00;17:00;Conecta Obras (Área 4 e 5) NEC;NOR;-23.6035919;-46.67699189;https://www.google.com/maps/search/?api=1&query=-23.6035919,-46.67699189;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.25.01469;Alteração de Carga;07/08/2026;Liberado para Execução;FI;DEVOLVIDO;151ET001303;10:00;13:00;Conecta Obras (Área 4 e 5) NEC;NOR;-23.56617628;-46.64472316;https://www.google.com/maps/search/?api=1&query=-23.56617628,-46.64472316;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.25.01699;Alteração de Carga;07/08/2026;Liberado para Execução;FI;16549554;257ET026834;10:00;14:00;Conecta Obras (Área 4 e 5) NEC;NOR;-23.57696902;-46.63641858;https://www.google.com/maps/search/?api=1&query=-23.57696902,-46.63641858;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.26.00426;Ligação Provisória;07/08/2026;Liberado para Execução;FI;16549173;151ET000012;10:00;14:00;Conecta Obras (Área 4 e 5) NEC;NOR;-23.556867;-46.62954941;https://www.google.com/maps/search/?api=1&query=-23.556867,-46.62954941;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.26.00567;Ligação Nova;07/08/2026;Liberado para Execução;FI;16549727;351ET028090;10:00;14:00;Conecta Obras (Área 4 e 5) NEC;NOR;-23.49976194;-46.68101253;https://www.google.com/maps/search/?api=1&query=-23.49976194,-46.68101253;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.26.00683;Migração para Baixa Tensão;07/08/2026;Liberado para Execução;FI;16549808;354BF052601;10:00;14:00;Conecta Obras (Área 4 e 5) NEC;NOR;-23.52539586;-46.58953767;https://www.google.com/maps/search/?api=1&query=-23.52539586,-46.58953767;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.26.00733;Migração para Baixa Tensão;07/08/2026;Liberado para Execução;FI;16549808;354BF052601;10:00;14:00;Conecta Obras (Área 4 e 5) NEC;NOR;-23.52539586;-46.58953767;https://www.google.com/maps/search/?api=1&query=-23.52539586,-46.58953767;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.26.00864;Ligação Nova;08/08/2026;Liberado para Execução;FI;RESOLVIDO;353ET092441;10:00;14:00;Start Engenharia (Área 8B, 9  e 11) NEC;LES;-23.53107552;-46.52608514;https://www.google.com/maps/search/?api=1&query=-23.53107552,-46.52608514;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.26.00903;Alteração de Carga;08/08/2026;Liberado para Execução;FI;16553158;356ET050199;00:30;04:30;Start Engenharia (Área 8B, 9  e 11) NEC;LES;-23.63270893;-46.43495602;https://www.google.com/maps/search/?api=1&query=-23.63270893,-46.43495602;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.25.00803;Reforma de Rede Secundaria RTRI;08/08/2026;Liberado para Execução;FI;Devolvido;353ET062045;10:00;14:00;Start Engenharia (Área 8B, 9  e 11) NEC;LES;-23.52370762;-46.61632617;https://www.google.com/maps/search/?api=1&query=-23.52370762,-46.61632617;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.25.04889;Reforma de Rede Secundaria RTRI;08/08/2026;Liberado para Execução;FI;Devolvido;352ET160437;10:00;15:00;Start Engenharia (Área 8B, 9  e 11) NEC;LES;-23.51931726;-46.4123453;https://www.google.com/maps/search/?api=1&query=-23.51931726,-46.4123453;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.25.01595;Remoção de Poste;08/08/2026;Liberado para Execução;FI;16552634;152ET085032;10:00;14:00;Conecta Obras Extras (Área 4 e 5) NEC;NOR;-23.56392842;-46.66574992;https://www.google.com/maps/search/?api=1&query=-23.56392842,-46.66574992;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.26.00664;Ligação Nova;08/08/2026;Liberado para Documentação;PIE;nan;354ET004678;10:00;14:00;Conecta Obras (Área 4 e 5) NEC;NOR;-23.50286493;-46.58045079;https://www.google.com/maps/search/?api=1&query=-23.50286493,-46.58045079;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.NOR.25.01522;Reforma de Rede Secundária;08/08/2026;Liberado para Execução;FI;16553140;354ET005270;10:00;14:00;Conecta Obras (Área 4 e 5) NEC;NOR;-23.50925636;-46.60415346;https://www.google.com/maps/search/?api=1&query=-23.50925636,-46.60415346;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.NOR.25.07496;Segurança Operativa;08/08/2026;Liberado para Execução;FI;16552981;251BF074167;10:00;14:00;Conecta Obras (Área 4 e 5) NEC;NOR;-23.62228104;-46.64014858;https://www.google.com/maps/search/?api=1&query=-23.62228104,-46.64014858;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.26.01024;Rede Compacta;10/08/2026;Liberado para Documentação;PIE;nan;356ET071794;10:00;14:00;Engelmig (Área 11) NEC e UPS;LES;-23.60139563;-46.41425732;https://www.google.com/maps/search/?api=1&query=-23.60139563,-46.41425732;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.26.01026;Rede Compacta;10/08/2026;Liberado para Documentação;PIE;nan;356ET071794;10:00;14:00;Engelmig (Área 11) NEC e UPS;LES;-23.60139563;-46.41425732;https://www.google.com/maps/search/?api=1&query=-23.60139563,-46.41425732;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.26.01045;Rede Compacta;10/08/2026;Liberado para Documentação;PIE;nan;356ET071794;10:00;14:00;Engelmig (Área 11) NEC e UPS;LES;-23.60139563;-46.41425732;https://www.google.com/maps/search/?api=1&query=-23.60139563,-46.41425732;https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
