Projeto,Tipo de Serviço,Data Prog.,Status,Intervenção,PowerON,Equipamento,Horário Início,Horário Fim,Parceira,Região,Latitude,Longitude,Link Google Maps URL,Link My Maps URL
DMP/A.LES.25.01035,Instalação de equipamentos de proteção,07/07/2026,Liberado para Execução,BRA,16451883,353ET170746,09:00,16:00,"Alpitel Energy (Área 7, 8A e 10) NEC",LES,-23.51900128,-46.55254006,"https://www.google.com/maps/search/?api=1&query=-23.51900128,-46.55254006",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.21.27293,Rede Compacta,13/07/2026,Liberado para Execução,FI,16458159,356ET160214,10:00,14:00,Engelmig (Área 11) NEC e UPS,LES,-23.58772356,-46.42080006,"https://www.google.com/maps/search/?api=1&query=-23.58772356,-46.42080006",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.21.27088,Rede Compacta,13/07/2026,Liberado para Execução,FI,16458159,356ET160214,10:00,14:00,Engelmig (Área 11) NEC e UPS,LES,-23.58772356,-46.42080006,"https://www.google.com/maps/search/?api=1&query=-23.58772356,-46.42080006",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.NOR.25.06432,Reforma de Rede Secundária,07/07/2026,Liberado para Execução,OLVR,,257ET037132,08:00,17:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.60109818,-46.64524973,"https://www.google.com/maps/search/?api=1&query=-23.60109818,-46.64524973",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.NOR.25.06358,Reforma de Rede Secundária,08/07/2026,Liberado para Execução,OLVR,,251ET047478,08:00,17:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.66755144,-46.63738731,"https://www.google.com/maps/search/?api=1&query=-23.66755144,-46.63738731",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.NOR.25.06449,Reforma de Rede Secundária,10/07/2026,Liberado para Execução,OLVR,,251ET069331,08:00,17:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.66162715,-46.64188903,"https://www.google.com/maps/search/?api=1&query=-23.66162715,-46.64188903",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.NOR.25.07548,Segurança Operativa,11/07/2026,Liberado para Execução,OLVR,,257IP19K155,10:00,14:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.62313759,-46.62638729,"https://www.google.com/maps/search/?api=1&query=-23.62313759,-46.62638729",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.NOR.25.07556,Segurança Operativa,11/07/2026,Liberado para Execução,OLVR,,257IP19K155,10:00,14:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.62313759,-46.62638729,"https://www.google.com/maps/search/?api=1&query=-23.62313759,-46.62638729",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.26.02774,Religador Automático,08/07/2026,Liberado para Execução,BRA,16453373,356ET166709,09:00,16:00,"Alpitel Energy (Área 7, 8A e 10) NEC",LES,-23.58040324,-46.42018665,"https://www.google.com/maps/search/?api=1&query=-23.58040324,-46.42018665",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.21.17598,Rede Compacta,06/07/2026,Liberado para Execução,BRA,16452246,356RA141154,06:00,18:00,Engelmig (Área 11) NEC e UPS,LES,-23.60184567,-46.43827904,"https://www.google.com/maps/search/?api=1&query=-23.60184567,-46.43827904",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.26.03104,Rede Compacta,08/07/2026,Liberado para Execução,BRA,16452841,356ET052591,06:00,18:00,Engelmig (Área 11) NEC e UPS,LES,-23.5848074,-46.41948711,"https://www.google.com/maps/search/?api=1&query=-23.5848074,-46.41948711",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.26.01968,Rede Compacta,06/07/2026,Liberado para Execução,FI,DEVOLVIDO,356ET160536,10:00,14:00,Engelmig (Área 11) NEC e UPS,LES,-23.58410024,-46.41209918,"https://www.google.com/maps/search/?api=1&query=-23.58410024,-46.41209918",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.25.02370,Religador Automático,12/07/2026,Pendente de Aprovação,BRA,,356ET092136,09:00,16:00,"Alpitel Energy (Área 7, 8A e 10) NEC",LES,-23.5522993,-46.39954436,"https://www.google.com/maps/search/?api=1&query=-23.5522993,-46.39954436",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.26.01052,Rede Compacta,09/07/2026,Liberado para Execução,BRA,16453459,356ET160961,06:00,18:00,Engelmig (Área 11) NEC e UPS,LES,-23.61648222,-46.41411736,"https://www.google.com/maps/search/?api=1&query=-23.61648222,-46.41411736",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.26.01968,Rede Compacta,10/07/2026,Liberado para Execução,FI,RESOLVIDO,356ET160536,10:00,14:00,Engelmig (Área 11) NEC e UPS,LES,-23.58410024,-46.41209918,"https://www.google.com/maps/search/?api=1&query=-23.58410024,-46.41209918",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.26.02698,Religador Automático,12/07/2026,Pendente de Aprovação,BRA,,355ET000993,09:00,16:00,"Alpitel Energy (Área 7, 8A e 10) NEC",LES,-23.55553302,-46.60604384,"https://www.google.com/maps/search/?api=1&query=-23.55553302,-46.60604384",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.26.02701,Religador Automático,12/07/2026,Liberado para Execução,OLVR,,355ET001229,09:00,16:00,"Alpitel Energy (Área 7, 8A e 10) NEC",LES,-23.55497126,-46.60782464,"https://www.google.com/maps/search/?api=1&query=-23.55497126,-46.60782464",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.25.00838,Instalação de equipamentos de proteção,12/07/2026,Liberado para Documentação,BRA,,353ET000152,09:00,16:00,"Alpitel Energy (Área 7, 8A e 10) NEC",LES,-23.5361388,-46.57733293,"https://www.google.com/maps/search/?api=1&query=-23.5361388,-46.57733293",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.21.27088,Rede Compacta,07/07/2026,Liberado para Execução,BRA,16454423,356ET166880,06:00,18:00,Engelmig (Área 11) NEC e UPS,LES,-23.61483984,-46.43463582,"https://www.google.com/maps/search/?api=1&query=-23.61483984,-46.43463582",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.26.03105,Rede Compacta,11/07/2026,Liberado para Execução,BRA,16455077,356ET059090,06:00,18:00,Engelmig (Área 11) NEC e UPS,LES,-23.58360574,-46.41777768,"https://www.google.com/maps/search/?api=1&query=-23.58360574,-46.41777768",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.NOR.26.00476,Reforma de Rede Secundária,04/07/2026,Liberado para Execução,OLVR,,151ET032601,08:00,17:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.55867995,-46.64348998,"https://www.google.com/maps/search/?api=1&query=-23.55867995,-46.64348998",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.NOR.26.00709,Reforma de Rede Secundária,04/07/2026,Liberado para Execução,OLVR,,151ET032601,08:00,17:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.55867995,-46.64348998,"https://www.google.com/maps/search/?api=1&query=-23.55867995,-46.64348998",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.24.00779,Instalação de equipamentos de proteção,07/07/2026,Liberado para Execução,BRA,16457836,353ET017095,09:00,16:00,"Alpitel Energy (Área 7, 8A e 10) NEC",LES,-23.54095013,-46.52868026,"https://www.google.com/maps/search/?api=1&query=-23.54095013,-46.52868026",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.24.00561,Afastamento de Rede (Clientes),10/07/2026,Pendente de Aprovação,BRA,,356ET014765,09:00,16:00,"Alpitel Energy (Área 7, 8A e 10) NEC",LES,-23.59597413,-46.45233402,"https://www.google.com/maps/search/?api=1&query=-23.59597413,-46.45233402",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.24.00560,Afastamento de Rede (Clientes),10/07/2026,Pendente de Aprovação,BRA,,356ET162619,09:00,16:00,"Alpitel Energy (Área 7, 8A e 10) NEC",LES,-23.59645075,-46.45535539,"https://www.google.com/maps/search/?api=1&query=-23.59645075,-46.45535539",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
